Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Location,ADDRESS,loc,point,lat,lon,altitude,Borough,borough
LW5,PM2.5,29/08/2020 00:00,6.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,30/08/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,31/08/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,01/09/2020 00:00,14.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,02/09/2020 00:00,11.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,03/09/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,04/09/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,05/09/2020 00:00,10.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,06/09/2020 00:00,9.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,07/09/2020 00:00,10.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,08/09/2020 00:00,12.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,09/09/2020 00:00,11.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,10/09/2020 00:00,9.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,11/09/2020 00:00,11.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,12/09/2020 00:00,10.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,13/09/2020 00:00,13.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,14/09/2020 00:00,21.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,15/09/2020 00:00,30.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,18/09/2020 00:00,10.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,19/09/2020 00:00,12.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,20/09/2020 00:00,15.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,21/09/2020 00:00,18.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,22/09/2020 00:00,19.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,23/09/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,24/09/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,25/09/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,26/09/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,27/09/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,28/09/2020 00:00,13.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,29/09/2020 00:00,12.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,30/09/2020 00:00,9.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,01/10/2020 00:00,2.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,02/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,03/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,04/10/2020 00:00,1.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,05/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,06/10/2020 00:00,3.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,07/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,09/10/2020 00:00,8.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,10/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,11/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,12/10/2020 00:00,10.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,13/10/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,14/10/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,15/10/2020 00:00,6.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,16/10/2020 00:00,6.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,17/10/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,18/10/2020 00:00,16.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,19/10/2020 00:00,13.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,20/10/2020 00:00,9.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,21/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,22/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,23/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,26/10/2020 00:00,5.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,27/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,28/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,29/10/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,30/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,31/10/2020 00:00,4.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,04/11/2020 00:00,19.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,05/11/2020 00:00,55.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,06/11/2020 00:00,54.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,07/11/2020 00:00,33.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,08/11/2020 00:00,33.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,09/11/2020 00:00,13.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,10/11/2020 00:00,12.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,11/11/2020 00:00,11.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,12/11/2020 00:00,6.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,13/11/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,14/11/2020 00:00,9.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,15/11/2020 00:00,3.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
LW5,PM2.5,16/11/2020 00:00,7.0,ug/m3,R,Deptford,"Deptford,London, United Kingdom","Deptford, London Borough of Lewisham, London, Lewisham, Greater London, England, SE10 8ND, United Kingdom","(51.4758453, -0.0215164, 0.0)",51.475845299999996,-0.0215164,0.0,Lewisham,Lewisham
